,course_id,course_name,year,section
7678,14760,Théorie et critique du projet MA2 (Dietz),2012-2013,AR
7679,14761,Théorie et critique du projet MA2 (Dietz),2014-2015,AR
7680,14770,Neuroengineering of vision,2018-2019,BIOENG
7681,14771,Neuroengineering of vision,2019-2020,BIOENG
7682,14799,Théorie et critique du projet MA1 (Lamunière),2010-2011,AR
7683,14800,Théorie et critique du projet MA1 (Lamunière),2011-2012,AR
7684,14801,Théorie et critique du projet MA1 (Lamunière),2015-2016,AR
7685,14802,Théorie et critique du projet MA1 (Lamunière),2017-2018,AR
7686,14803,Théorie et critique du projet MA1 (Lamunière),2012-2013,AR
7687,14804,Théorie et critique du projet MA1 (Lamunière),2016-2017,AR
7688,14805,Théorie et critique du projet MA1 (Lamunière),2013-2014,AR
7689,14806,Théorie et critique du projet MA1 (Lamunière),2014-2015,AR
7690,14824,Superarchitecture / Superactualité,2013-2014,AR
7691,14846,Instability and turbulence,2012-2013,ME
7692,14847,Instability and turbulence,2013-2014,ME
7693,14848,Instability and turbulence,2011-2012,ME
7694,14849,Instability and turbulence,2010-2011,ME
7695,14850,Instability and turbulence,2014-2015,ME
7696,14893,Water resources engineering,2019-2020,ENV
7697,14894,Water resources engineering,2018-2019,ENV
7698,14895,Water resources engineering,2007-2008,ENV
7699,14896,Water resources engineering,2008-2009,ENV
7700,14897,Water resources engineering,2009-2010,ENV
7701,14898,Water resources engineering,2011-2012,ENV
7702,14899,Water resources engineering,2010-2011,ENV
7703,14900,Water resources engineering,2012-2013,ENV
7704,14901,Water resources engineering,2017-2018,ENV
7705,14902,Water resources engineering,2016-2017,ENV
7706,14903,Water resources engineering,2013-2014,ENV
7707,14904,Water resources engineering,2015-2016,ENV
7708,14905,Water resources engineering,2014-2015,ENV
7709,14910,Advanced satellite positioning,2016-2017,ENV
7710,14911,Advanced satellite positioning,2015-2016,ENV
7711,14912,Advanced satellite positioning,2012-2013,ENV
7712,14913,Advanced satellite positioning,2018-2019,ENV
7713,14914,Advanced satellite positioning,2019-2020,ENV
7714,14915,Advanced satellite positioning,2013-2014,ENV
7715,14916,Advanced satellite positioning,2014-2015,ENV
7716,14917,Advanced satellite positioning,2017-2018,ENV
7717,14948,Foundation of digital humanities,2017-2018,DH
7718,14949,Foundation of digital humanities,2018-2019,DH
7719,14950,Foundation of digital humanities,2019-2020,DH
7720,14951,"Modelling problem solving, computing and visualisation I",2015-2016,MSE
7721,14952,"Modelling problem solving, computing and visualisation I",2018-2019,MSE
7722,14953,"Modelling problem solving, computing and visualisation I",2016-2017,MSE
7723,14954,"Modelling problem solving, computing and visualisation I",2017-2018,MSE
7724,14970,Information technology & digital strategy,2018-2019,MGT
7725,14971,Information technology & digital strategy,2019-2020,MGT
7726,14972,Information technology & digital strategy,2016-2017,MGT
7727,14973,Information technology & digital strategy,2017-2018,MGT
7728,14995,Recycling of materials,2019-2020,MSE
7729,14996,Recycling of materials,2015-2016,MSE
7730,14997,Recycling of materials,2017-2018,MSE
7731,14998,Recycling of materials,2018-2019,MSE
7732,14999,Recycling of materials,2013-2014,MSE
7733,15000,Recycling of materials,2014-2015,MSE
7734,15001,Recycling of materials,2011-2012,MSE
7735,15002,Recycling of materials,2012-2013,MSE
7736,15003,Recycling of materials,2016-2017,MSE
7737,15004,Modern digital communications: a hands-on approach,2017-2018,COM
7738,15005,Modern digital communications: a hands-on approach,2019-2020,COM
7739,15006,Modern digital communications: a hands-on approach,2018-2019,COM
7740,15007,Critique du projet et des théories urbanistiques,2017-2018,AR
7741,15008,Digital education & learning analytics,2014-2015,CS
7742,15009,Digital education & learning analytics,2017-2018,CS
7743,15010,Digital education & learning analytics,2018-2019,CS
7744,15011,Digital education & learning analytics,2016-2017,CS
7745,15012,Digital education & learning analytics,2019-2020,CS
7746,15013,Digital education & learning analytics,2015-2016,CS
7747,15015,Finite-dimensional algebras,2014-2015,MATH
7748,15016,UE génie civil: construction durable,2017-2018,CIVIL
7749,15017,UE génie civil: construction durable,2018-2019,CIVIL
7750,15018,UE génie civil: construction durable,2019-2020,CIVIL
7751,15019,UE génie civil: construction durable,2014-2015,CIVIL
7752,15020,UE génie civil: construction durable,2015-2016,CIVIL
7753,15021,UE génie civil: construction durable,2016-2017,CIVIL
7754,15039,Distributed intelligent systems project,2011-2012,ENG
7755,15040,Distributed intelligent systems project,2013-2014,ENG
7756,15041,Distributed intelligent systems project,2012-2013,ENG
7757,15093,Thin film fabrication processes,2016-2017,MSE
7758,15094,Thin film fabrication processes,2006-2007,MSE
7759,15095,Thin film fabrication processes,2008-2009,MSE
7760,15096,Thin film fabrication processes,2007-2008,MSE
7761,15097,Thin film fabrication processes,2009-2010,MSE
7762,15098,Thin film fabrication processes,2004-2005,MSE
7763,15099,Thin film fabrication processes,2018-2019,MSE
7764,15100,Thin film fabrication processes,2011-2012,MSE
7765,15101,Thin film fabrication processes,2005-2006,MSE
7766,15102,Thin film fabrication processes,2010-2011,MSE
7767,15103,Thin film fabrication processes,2015-2016,MSE
7768,15104,Thin film fabrication processes,2013-2014,MSE
7769,15105,Thin film fabrication processes,2012-2013,MSE
7770,15106,Thin film fabrication processes,2014-2015,MSE
7771,15125,Bio-ingénierie des cours d'eau et milieux naturels,2017-2018,ENV
7772,15126,Bio-ingénierie des cours d'eau et milieux naturels,2018-2019,ENV
7773,15127,Bio-ingénierie des cours d'eau et milieux naturels,2014-2015,ENV
7774,15128,Bio-ingénierie des cours d'eau et milieux naturels,2013-2014,ENV
7775,15129,Bio-ingénierie des cours d'eau et milieux naturels,2015-2016,ENV
7776,15130,Bio-ingénierie des cours d'eau et milieux naturels,2019-2020,ENV
7777,15131,Bio-ingénierie des cours d'eau et milieux naturels,2016-2017,ENV
7778,15132,Bio-ingénierie des cours d'eau et milieux naturels,2008-2009,ENV
7779,15133,Bio-ingénierie des cours d'eau et milieux naturels,2009-2010,ENV
7780,15134,Bio-ingénierie des cours d'eau et milieux naturels,2010-2011,ENV
7781,15135,Bio-ingénierie des cours d'eau et milieux naturels,2007-2008,ENV
7782,15136,Bio-ingénierie des cours d'eau et milieux naturels,2012-2013,ENV
7783,15137,Bio-ingénierie des cours d'eau et milieux naturels,2011-2012,ENV
7784,15138,Bio-ingénierie des cours d'eau et milieux naturels,2006-2007,ENV
7785,15146,Enjeux socio-politiques du numérique I,2018-2019,HUM
7786,15146,Enjeux socio-politiques du numérique I,2018-2019,HUM
7787,15147,Enjeux socio-politiques du numérique I,2017-2018,HUM
7788,15147,Enjeux socio-politiques du numérique I,2017-2018,HUM
7789,15148,Introduction to econometrics,2018-2019,MGT
7790,15149,Introduction to econometrics,2019-2020,MGT
7791,15150,Introduction to econometrics,2017-2018,MGT
7792,15151,Introduction to econometrics,2016-2017,MGT
7793,15152,Introduction to econometrics,2015-2016,MGT
7794,15153,L'hyperréalité,2016-2017,AR
7795,15154,Composants semiconducteurs,2010-2011,MICRO
7796,15155,Composants semiconducteurs,2016-2017,MICRO
7797,15156,Composants semiconducteurs,2013-2014,MICRO
7798,15157,Composants semiconducteurs,2017-2018,MICRO
7799,15158,Composants semiconducteurs,2009-2010,MICRO
7800,15159,Composants semiconducteurs,2015-2016,MICRO
7801,15160,Composants semiconducteurs,2018-2019,MICRO
7802,15161,Composants semiconducteurs,2008-2009,MICRO
7803,15162,Composants semiconducteurs,2012-2013,MICRO
7804,15163,Composants semiconducteurs,2014-2015,MICRO
7805,15164,Composants semiconducteurs,2019-2020,MICRO
7806,15165,Composants semiconducteurs,2011-2012,MICRO
7807,15166,Composants semiconducteurs,2007-2008,MICRO
7808,15167,Théorie et critique du projet MA1 (Giuliani et Hönger),2014-2015,AR
7809,15170,Enquêtes et méthodes quantitatives,2005-2006,ENG
7810,15171,Enquêtes et méthodes quantitatives,2006-2007,ENG
7811,15172,Enquêtes et méthodes quantitatives,2008-2009,ENG
7812,15173,Enquêtes et méthodes quantitatives,2014-2015,ENG
7813,15174,Enquêtes et méthodes quantitatives,2010-2011,ENG
7814,15175,Enquêtes et méthodes quantitatives,2012-2013,ENG
7815,15176,Nanomaterials for chemical engineering application,2019-2020,ChE
7816,15177,Nanomaterials for chemical engineering application,2017-2018,ChE
7817,15178,Nanomaterials for chemical engineering application,2018-2019,ChE
7818,15179,Théorie et critique du projet MA1 (Cache),2013-2014,AR
7819,15181,Hardware systems modeling,2014-2015,EE
7820,15182,Hardware systems modeling,2016-2017,EE
7821,15183,Hardware systems modeling,2017-2018,EE
7822,15184,Hardware systems modeling,2018-2019,EE
7823,15185,Hardware systems modeling,2019-2020,EE
7824,15186,Hardware systems modeling,2013-2014,EE
7825,15187,Hardware systems modeling,2015-2016,EE
7826,15191,Hardware systems modeling II,2006-2007,EE
7827,15192,Hardware systems modeling II,2008-2009,EE
7828,15193,Hardware systems modeling II,2012-2013,EE
7829,15194,Hardware systems modeling II,2005-2006,EE
7830,15195,Hardware systems modeling II,2009-2010,EE
7831,15196,Hardware systems modeling II,2010-2011,EE
7832,15197,Hardware systems modeling II,2017-2018,EE
7833,15198,Hardware systems modeling II,2016-2017,EE
7834,15199,Hardware systems modeling II,2018-2019,EE
7835,15200,Hardware systems modeling II,2011-2012,EE
7836,15201,Hardware systems modeling II,2014-2015,EE
7837,15202,Hardware systems modeling II,2019-2020,EE
7838,15203,Hardware systems modeling II,2007-2008,EE
7839,15204,Hardware systems modeling II,2015-2016,EE
7840,15205,Hardware systems modeling II,2013-2014,EE
7841,15206,A network tour of data science,2019-2020,EE
7842,15207,A network tour of data science,2017-2018,EE
7843,15208,A network tour of data science,2018-2019,EE
7844,15209,A network tour of data science,2015-2016,EE
7845,15210,A network tour of data science,2016-2017,EE
7846,15216,Théorie et critique du projet MA1 (Födinger),2019-2020,AR
7847,15229,Architecture autonome,2016-2017,AR
7848,15230,Architecture autonome,2018-2019,AR
7849,15231,Architecture autonome,2017-2018,AR
7850,15232,Architecture autonome,2014-2015,AR
7851,15249,Parallel computing and pthreads,2013-2014,MATH
7852,15250,Parallel computing and pthreads,2010-2011,MATH
7853,15251,Parallel computing and pthreads,2011-2012,MATH
7854,15252,Parallel computing and pthreads,2012-2013,MATH
7855,15253,Parallel computing and pthreads,2014-2015,MATH
7856,15279,Thermodynamics of comfort in buildings,2018-2019,CIVIL
7857,15285,Energétique du bâtiment,2012-2013,ENG
7858,15286,Energétique du bâtiment,2010-2011,ENG
7859,15287,Energétique du bâtiment,2011-2012,ENG
7860,15288,Energétique du bâtiment,2007-2008,ENG
7861,15289,Energétique du bâtiment,2013-2014,ENG
7862,15290,Energétique du bâtiment,2008-2009,ENG
7863,15291,Energétique du bâtiment,2009-2010,ENG
7864,15292,Energétique du bâtiment,2015-2016,ENG
7865,15293,Energétique du bâtiment,2014-2015,ENG
7866,15294,Energétique du bâtiment,2016-2017,ENG
7867,15295,Energétique du bâtiment,2005-2006,ENG
7868,15296,Energétique du bâtiment,2006-2007,ENG
7869,15297,Energétique du bâtiment,2004-2005,ENG
7870,15308,Principles of finance,2018-2019,MGT
7871,15309,Principles of finance,2017-2018,MGT
7872,15310,Principles of finance,2015-2016,MGT
7873,15311,Principles of finance,2014-2015,MGT
7874,15312,Principles of finance,2012-2013,MGT
7875,15313,Principles of finance,2013-2014,MGT
7876,15314,Principles of finance,2019-2020,MGT
7877,15315,Principles of finance,2016-2017,MGT
7878,15317,Understanding modern Switzerland I,2017-2018,HUM
7879,15317,Understanding modern Switzerland I,2017-2018,HUM
7880,15318,Understanding modern Switzerland I,2015-2016,HUM
7881,15318,Understanding modern Switzerland I,2015-2016,HUM
7882,15319,Understanding modern Switzerland I,2018-2019,HUM
7883,15319,Understanding modern Switzerland I,2018-2019,HUM
7884,15320,Understanding modern Switzerland I,2019-2020,HUM
7885,15320,Understanding modern Switzerland I,2019-2020,HUM
7886,15321,Understanding modern Switzerland I,2014-2015,HUM
7887,15321,Understanding modern Switzerland I,2014-2015,HUM
7888,15322,Understanding modern Switzerland I,2016-2017,HUM
7889,15322,Understanding modern Switzerland I,2016-2017,HUM
7890,15323,Understanding modern Switzerland I,2011-2012,HUM
7891,15323,Understanding modern Switzerland I,2011-2012,HUM
7892,15324,Understanding modern Switzerland I,2010-2011,HUM
7893,15324,Understanding modern Switzerland I,2010-2011,HUM
7894,15325,Understanding modern Switzerland I,2009-2010,HUM
7895,15325,Understanding modern Switzerland I,2009-2010,HUM
7896,15326,Understanding modern Switzerland I,2013-2014,HUM
7897,15326,Understanding modern Switzerland I,2013-2014,HUM
7898,15327,Understanding modern Switzerland I,2012-2013,HUM
7899,15327,Understanding modern Switzerland I,2012-2013,HUM
7900,15328,Media security,2018-2019,EE
7901,15329,Media security,2009-2010,EE
7902,15330,Media security,2015-2016,EE
7903,15331,Media security,2012-2013,EE
7904,15332,Media security,2016-2017,EE
7905,15333,Media security,2013-2014,EE
7906,15334,Media security,2008-2009,EE
7907,15335,Media security,2011-2012,EE
7908,15336,Media security,2017-2018,EE
7909,15337,Media security,2010-2011,EE
7910,15338,Media security,2019-2020,EE
7911,15339,Media security,2014-2015,EE
7912,15340,Media security,2006-2007,EE
7913,15341,Media security,2007-2008,EE
7914,15342,Media security,2005-2006,EE
7915,15343,Media security,2004-2005,EE
7916,15345,Digital humanities I,2015-2016,HUM
7917,15346,Digital humanities I,2014-2015,HUM
7918,15347,Digital humanities I,2013-2014,HUM
7919,15359,Chemical biology,2019-2020,CH
7920,15364,Real-time embedded systems,2010-2011,CS
7921,15365,Real-time embedded systems,2011-2012,CS
7922,15366,Real-time embedded systems,2017-2018,CS
7923,15367,Real-time embedded systems,2007-2008,CS
7924,15368,Real-time embedded systems,2008-2009,CS
7925,15369,Real-time embedded systems,2016-2017,CS
7926,15370,Real-time embedded systems,2004-2005,CS
7927,15371,Real-time embedded systems,2019-2020,CS
7928,15372,Real-time embedded systems,2018-2019,CS
7929,15373,Real-time embedded systems,2015-2016,CS
7930,15374,Real-time embedded systems,2005-2006,CS
7931,15375,Real-time embedded systems,2009-2010,CS
7932,15376,Real-time embedded systems,2006-2007,CS
7933,15377,Real-time embedded systems,2013-2014,CS
7934,15378,Real-time embedded systems,2014-2015,CS
7935,15379,Real-time embedded systems,2012-2013,CS
7936,15380,Renewable energy (for ME),2019-2020,ME
7937,15381,Renewable energy (for ME),2016-2017,ME
7938,15382,Renewable energy (for ME),2018-2019,ME
7939,15383,Renewable energy (for ME),2017-2018,ME
7940,15393,Chemical engineering lab & project,2010-2011,ChE
7941,15394,Chemical engineering lab & project,2012-2013,ChE
7942,15395,Chemical engineering lab & project,2017-2018,ChE
7943,15396,Chemical engineering lab & project,2015-2016,ChE
7944,15397,Chemical engineering lab & project,2016-2017,ChE
7945,15398,Chemical engineering lab & project,2018-2019,ChE
7946,15399,Chemical engineering lab & project,2013-2014,ChE
7947,15400,Chemical engineering lab & project,2011-2012,ChE
7948,15401,Chemical engineering lab & project,2014-2015,ChE
